"naftournament";"nafcoach";"race"
"7578";"32758";"18"
"7578";"32760";"11"
"7578";"32762";"11"
"7578";"33295";"23"
"7578";"33858";"28"
"7578";"35576";"25"
"7578";"35578";"15"
"7578";"35580";"10"
"7578";"35582";"19"
"7578";"18560";"11"
"7578";"24481";"23"
"7578";"27681";"20"
"7578";"31536";"10"
"7578";"32763";"19"
"7578";"32764";"15"
"7578";"32765";"23"
"7578";"34529";"24"
"7567";"35532";"16"
"7567";"3981";"3"
"7567";"18141";"15"
"7567";"25235";"15"
"7567";"29452";"14"
"7567";"5954";"24"
"8087";"20249";"15"
"7283";"30650";"11"
"7283";"31386";"8"
"7283";"31832";"15"
"7283";"32233";"11"
"7283";"32852";"9"
"7283";"33163";"4"
"7283";"33382";"11"
"7283";"33538";"17"
"7283";"34619";"29"
"7283";"35183";"1"
"7283";"35300";"7"
"7283";"35387";"3"
"7283";"35437";"25"
"7283";"35444";"4"
"7283";"35476";"13"
"7283";"33383";"22"
"7437";"1621";"16"
"7437";"2870";"2"
"7437";"10845";"7"
"7437";"13571";"4"
"7437";"24132";"23"
"7437";"24229";"15"
"7437";"25412";"7"
"7437";"25565";"23"
"7437";"27998";"5"
"7437";"28020";"7"
"7437";"28264";"8"
"7437";"30190";"25"
"7437";"31619";"13"
"7437";"31674";"7"
"7437";"32016";"23"
"7437";"32078";"5"
"7437";"32494";"14"
"7437";"34476";"17"
"7437";"34482";"4"
"7437";"34838";"11"
"7548";"6226";"3"
"7548";"7037";"4"
"7548";"17836";"3"
"7548";"18915";"24"
"7548";"21532";"2"
"7548";"31461";"4"
"7548";"31462";"15"
"7548";"32427";"4"
"7548";"32442";"6"
"7548";"32443";"21"
"7548";"32445";"28"
"7548";"32616";"29"
"7265";"32642";"13"
"7265";"30428";"23"
"7265";"32646";"3"
"7265";"27311";"19"
"7265";"30923";"19"
"7265";"30494";"17"
"7265";"27589";"13"
"7265";"23922";"1"
"7265";"32565";"14"
"7265";"24926";"7"
"7265";"32729";"1"
"7265";"28362";"25"
"7265";"32645";"14"
"7265";"31773";"15"
"7265";"25626";"10"
"7265";"27310";"1"
"7265";"20634";"23"
"7265";"35135";"4"
"7507";"8639";"16"
"7507";"12626";"12"
"7507";"17999";"13"
"7507";"18004";"24"
"7507";"18626";"24"
"7507";"21606";"28"
"7507";"24427";"4"
"7507";"27333";"4"
"7507";"27982";"31"
"7507";"30065";"14"
"7507";"31135";"13"
"7507";"31226";"16"
"7220";"35518";"99"
"8163";"19556";"7"
"6813";"24449";"14"
"6813";"25564";"5"
"7611";"31447";"18"
"7611";"25704";"25"
"7611";"24819";"10"
"6813";"24732";"23"
"6813";"27084";"15"
"6813";"13213";"14"
"7462";"32674";"30"
"6813";"28510";"5"
"6813";"25292";"8"
"6813";"26263";"13"
"6813";"27763";"3"
"6813";"31711";"25"
"6813";"31770";"4"
"6813";"30436";"30"
"7611";"35520";"2"
"7716";"32674";"30"
"6813";"22102";"7"
"8087";"16948";"4"
"7716";"30334";"2"
"6813";"27817";"14"
"6813";"22222";"28"
"6813";"17366";"3"
"7611";"23479";"24"
"6813";"33355";"2"
"6813";"27915";"1"
"6813";"24458";"5"
"6813";"5773";"25"
"6813";"24028";"19"
"6813";"31048";"1"
"6813";"21691";"19"
"6813";"17038";"18"
"6813";"31215";"5"
"7611";"11793";"30"
"6813";"31906";"5"
"6813";"17063";"12"
"6813";"4837";"21"
"7716";"26872";"10"
"6813";"25263";"25"
"6813";"21596";"24"
"6813";"30137";"11"
"6813";"20672";"12"
"7716";"29356";"30"
"6813";"27840";"28"
"6813";"24485";"6"
"7716";"27722";"22"
"7462";"28591";"11"
"6813";"30089";"15"
"6813";"25499";"17"
"6813";"30989";"14"
"7716";"27265";"8"
"6813";"29645";"8"
"6813";"28204";"14"
"6813";"32677";"10"
"6813";"28509";"15"
"6813";"29174";"18"
"6813";"21333";"15"
"6813";"21795";"13"
"6813";"26295";"24"
"6813";"32384";"24"
"7611";"6398";"13"
"7611";"23668";"16"
"7716";"26876";"1"
"6813";"30298";"31"
"7611";"31442";"18"
"6813";"20367";"30"
"6813";"24370";"5"
"6813";"32104";"20"
"6813";"27060";"6"
"7611";"7617";"18"
"7716";"26036";"22"
"7611";"31365";"1"
"6813";"26609";"2"
"6813";"30435";"5"
"6813";"30086";"5"
"6813";"30486";"4"
"6813";"7685";"4"
"7611";"27794";"3"
"6813";"14342";"24"
"6813";"5594";"5"
"6813";"26536";"31"
"6813";"25705";"13"
"6813";"25285";"28"
"6813";"15226";"3"
"6813";"18872";"8"
"7611";"12512";"3"
"6813";"27590";"11"
"6813";"23363";"15"
"7611";"30684";"4"
"7611";"25189";"18"
"6813";"21349";"3"
"6813";"2519";"5"
"7611";"22357";"12"
"7462";"28587";"5"
"6813";"33404";"1"
"7611";"32997";"16"
"6813";"30430";"4"
"6813";"20811";"6"
"7611";"23588";"18"
"6813";"28631";"11"
"7611";"28565";"17"
"7462";"29157";"14"
"7611";"30425";"23"
"6813";"7710";"18"
"6813";"19905";"1"
"7611";"22993";"25"
"6813";"24880";"15"
"7611";"31178";"8"
"6813";"8630";"25"
"6813";"16619";"6"
"7611";"35479";"30"
"6813";"33689";"9"
"6813";"32575";"2"
"7462";"29133";"16"
"6813";"19133";"23"
"6813";"8122";"30"
"6813";"3902";"5"
"7462";"34426";"19"
"6813";"29188";"25"
"6813";"26535";"1"
"6813";"22826";"17"
"6813";"27740";"24"
"6813";"27255";"10"
"6813";"12272";"6"
"6813";"20654";"1"
"6813";"29932";"5"
"7462";"30817";"3"
"6813";"30201";"10"
"7611";"35675";"11"
"6813";"30605";"18"
"6813";"32422";"13"
"7611";"10236";"13"
"7716";"26034";"22"
"6813";"17305";"5"
"6813";"25003";"2"
"6813";"13826";"30"
"7611";"23309";"2"
"6813";"26199";"20"
"6813";"29756";"5"
"6813";"33354";"12"
"7462";"26870";"24"
"6813";"32382";"11"
"6813";"29740";"3"
"6813";"15254";"2"
"6813";"31086";"22"
"7462";"35422";"9"
"6813";"27111";"30"
"6813";"29212";"24"
"7462";"31123";"28"
"6813";"29187";"19"
"6813";"26310";"22"
"6813";"25015";"13"
"6813";"30986";"24"
"6813";"23159";"17"
"6813";"22103";"25"
"6813";"33407";"14"
"6813";"31794";"25"
"6813";"20940";"13"
"6813";"31709";"30"
"7611";"31261";"1"
"7611";"25665";"18"
"6813";"20817";"12"
"7611";"27557";"11"
"6813";"30634";"5"
"6813";"33380";"18"
"6813";"33405";"13"
"6813";"29110";"18"
"6813";"30272";"10"
"7462";"27840";"25"
"7462";"28592";"29"
"6813";"24819";"20"
"6813";"29185";"12"
"6813";"28328";"17"
"6813";"30439";"1"
"7611";"30683";"8"
"6813";"22007";"9"
"6813";"23113";"8"
"6813";"33745";"18"
"6813";"29165";"5"
"6813";"19114";"29"
"6813";"24623";"17"
"6813";"27275";"18"
"6813";"28702";"15"
"6813";"29332";"1"
"7716";"24918";"1"
"7611";"32174";"20"
"6813";"20776";"10"
"6813";"28512";"14"
"6813";"21667";"19"
"7611";"30823";"29"
"6813";"31561";"1"
"7611";"20817";"14"
"7611";"30594";"15"
"6813";"26685";"11"
"7716";"24496";"17"
"7611";"30690";"13"
"6813";"24737";"3"
"6813";"30085";"1"
"6813";"28699";"1"
"6813";"23058";"18"
"7462";"34518";"3"
"6813";"30519";"18"
"6813";"26513";"10"
"6813";"19676";"30"
"6813";"22890";"25"
"6813";"18608";"3"
"6813";"27052";"18"
"6813";"21327";"8"
"6813";"30083";"12"
"7611";"34976";"20"
"6813";"8601";"23"
"6813";"22357";"23"
"6813";"27124";"9"
"7611";"23159";"1"
"6813";"20513";"13"
"7611";"25213";"23"
"6813";"31812";"20"
"7462";"25312";"13"
"7611";"35234";"31"
"6813";"25699";"28"
"7611";"35235";"18"
"6813";"27852";"14"
"6813";"29398";"11"
"7462";"35421";"10"
"6813";"13819";"13"
"6813";"24224";"25"
"7646";"35406";"18"
"7646";"35024";"10"
"7646";"34848";"15"
"7646";"34444";"25"
"7646";"33023";"14"
"7646";"31698";"20"
"8087";"24268";"11"
"7646";"28385";"19"
"7646";"26270";"9"
"7646";"22549";"7"
"7652";"20817";"3"
"7652";"16131";"11"
"7652";"31444";"23"
"7652";"25665";"18"
"7652";"22364";"2"
"7652";"31446";"8"
"7652";"20816";"24"
"7652";"22357";"31"
"7652";"29110";"5"
"7652";"28204";"23"
"7652";"21333";"18"
"7652";"31793";"10"
"7652";"27763";"17"
"7652";"29398";"24"
"7652";"32400";"8"
"7652";"20513";"3"
"7652";"25693";"23"
"7652";"18066";"2"
"7652";"31086";"22"
"7652";"24732";"17"
"7652";"25292";"24"
"7652";"25260";"9"
"7652";"24737";"29"
"7652";"21865";"8"
"7652";"19045";"10"
"7652";"23394";"4"
"7652";"5773";"18"
"7652";"20669";"17"
"7652";"15444";"5"
"7652";"23169";"24"
"7652";"24485";"12"
"7652";"20188";"6"
"7652";"25499";"31"
"7652";"28631";"11"
"7652";"30299";"1"
"7652";"28702";"3"
"7652";"22254";"7"
"7652";"35107";"24"
"7652";"7690";"5"
"7652";"12281";"24"
"7652";"21352";"25"
"7652";"12282";"11"
"7652";"23299";"8"
"7652";"4818";"2"
"7652";"21691";"18"
"7652";"21766";"18"
"7652";"20930";"2"
"7652";"20932";"11"
"7652";"16403";"17"
"7652";"26830";"24"
"7652";"21123";"29"
"7652";"19133";"3"
"7652";"32404";"18"
"7652";"20865";"15"
"7652";"27590";"11"
"7652";"28785";"7"
"7652";"6269";"3"
"7652";"5593";"2"
"7652";"30914";"13"
"7652";"28786";"24"
"7652";"7656";"25"
"7652";"25564";"1"
"7652";"7407";"24"
"7652";"8672";"14"
"7652";"20081";"16"
"7652";"7397";"10"
"7652";"8021";"8"
"7652";"17312";"18"
"7652";"24748";"25"
"7652";"16081";"1"
"7652";"34085";"1"
"7652";"28225";"14"
"7652";"22445";"10"
"7652";"26838";"29"
"7652";"32888";"24"
"7652";"29403";"30"
"7652";"32814";"1"
"7652";"32406";"9"
"7652";"33112";"4"
"7652";"13513";"13"
"7652";"5594";"29"
"7652";"9937";"31"
"7652";"9938";"9"
"7652";"10279";"1"
"7652";"18731";"18"
"7652";"20218";"28"
"7652";"17063";"23"
"7652";"8630";"31"
"7652";"20672";"12"
"7652";"27915";"8"
"7652";"21435";"9"
"7652";"14233";"18"
"7652";"17038";"13"
"7652";"21596";"2"
"7652";"26819";"24"
"7652";"11793";"25"
"7652";"3294";"24"
"7652";"28328";"8"
"7652";"12520";"1"
"7652";"21331";"15"
"7652";"24449";"14"
"7652";"29932";"23"
"7652";"29212";"11"
"7652";"11534";"10"
"7652";"25294";"22"
"7652";"20934";"20"
"7652";"22032";"3"
"7652";"35163";"1"
"7643";"15546";"31"
"7643";"19081";"5"
"7643";"20904";"12"
"7643";"21163";"24"
"7643";"25744";"12"
"7643";"26782";"4"
"7643";"28280";"8"
"7643";"35458";"3"
"7643";"35597";"31"
"7643";"35600";"10"
"7544";"19377";"13"
"7544";"24879";"14"
"7544";"18261";"29"
"7544";"20802";"11"
"7544";"23862";"13"
"7544";"16977";"15"
"7544";"21713";"3"
"7544";"7192";"11"
"7544";"16224";"20"
"7544";"16416";"4"
"7373";"7218";"5"
"7373";"11278";"13"
"7373";"12037";"5"
"7373";"17391";"8"
"7373";"20290";"25"
"7373";"20632";"1"
"7373";"23506";"30"
"7373";"28979";"3"
"7373";"29917";"13"
"7373";"30536";"15"
"7373";"31021";"14"
"7373";"31936";"15"
"7373";"31942";"7"
"7373";"34896";"12"
"7519";"28254";"1"
"7519";"35623";"13"
"7519";"10841";"13"
"7519";"30651";"2"
"7519";"31693";"4"
"7519";"34123";"7"
"7519";"33115";"8"
"7519";"32033";"12"
"7519";"33751";"3"
"7519";"35604";"2"
"7519";"33340";"11"
"7519";"4736";"24"
"7038";"248";"19"
"7038";"10904";"13"
"7038";"23943";"12"
"7038";"24873";"12"
"7038";"24874";"25"
"7038";"24875";"2"
"7038";"25235";"13"
"7038";"26942";"9"
"7038";"27715";"14"
"7038";"28534";"23"
"7038";"30326";"25"
"7038";"32525";"18"
"7573";"13093";"2"
"7573";"27125";"5"
"7573";"35503";"18"
"7573";"31061";"2"
"7573";"27205";"23"
"7573";"22832";"5"
"7573";"29156";"25"
"7573";"22293";"2"
"7573";"31611";"12"
"7573";"16657";"13"
"7573";"33035";"3"
"7573";"16658";"31"
"7573";"25954";"17"
"7573";"18947";"5"
"7573";"27914";"5"
"7573";"24799";"5"
"7573";"7633";"1"
"7551";"12378";"31"
"7551";"15843";"22"
"7551";"18620";"9"
"7551";"27589";"2"
"7551";"29679";"12"
"7551";"30702";"18"
"7551";"32783";"5"
"7551";"33032";"3"
"7551";"35633";"16"
"7606";"23332";"30"
"7606";"23827";"23"
"7606";"25398";"18"
"7606";"30276";"8"
"7606";"31728";"18"
"7606";"33481";"5"
"7606";"33865";"5"
"7606";"33998";"11"
"7606";"33999";"20"
"7606";"34003";"15"
"7606";"35600";"30"
"7606";"35648";"1"
"7606";"35649";"5"
"7606";"35650";"2"
"7606";"35651";"25"
"7606";"35652";"18"
"7415";"29932";"9"
"7415";"31812";"20"
"7415";"27275";"11"
"7415";"20367";"21"
"7415";"30201";"5"
"7415";"22826";"24"
"7415";"27634";"4"
"7415";"31744";"25"
"7415";"34040";"29"
"7415";"24523";"5"
"7415";"30519";"25"
"7415";"30605";"19"
"7415";"6376";"14"
"7415";"13511";"18"
"7415";"30804";"3"
"7415";"4818";"14"
"7415";"27154";"17"
"7415";"30439";"23"
"7415";"35460";"4"
"7415";"25232";"14"
"7415";"10236";"13"
"7415";"26854";"24"
"7415";"23299";"5"
"7415";"15283";"3"
"7415";"8196";"11"
"7415";"24880";"15"
"7415";"28328";"23"
"7415";"25934";"30"
"7415";"22222";"15"
"7415";"33745";"15"
"7415";"10505";"28"
"7415";"22102";"7"
"7415";"18608";"21"
"7415";"32257";"11"
"7415";"30436";"23"
"7415";"20605";"1"
"7415";"30088";"15"
"7415";"30085";"18"
"7415";"24449";"14"
"7415";"19676";"17"
"7415";"13900";"11"
"7415";"20811";"6"
"7415";"22824";"5"
"7415";"30754";"4"
"7415";"14051";"18"
"7415";"22926";"18"
"7415";"11804";"10"
"7415";"34249";"31"
"7415";"12520";"22"
"7415";"3294";"23"
"7415";"20824";"23"
"7415";"22103";"17"
"7415";"20366";"5"
"7415";"29927";"21"
"7415";"13507";"20"
"7415";"30435";"9"
"7415";"30893";"19"
"7415";"17366";"1"
"7415";"29244";"12"
"6476";"29227";"17"
"6476";"32633";"23"
"6476";"26218";"2"
"6476";"10691";"22"
"6476";"2808";"23"
"6476";"5844";"2"
"6476";"9610";"19"
"6476";"22100";"12"
"6476";"9100";"9"
"6476";"25971";"14"
"6476";"7634";"2"
"6476";"24119";"24"
"6476";"25631";"2"
"6476";"26213";"3"
"6476";"29677";"17"
"6476";"29169";"12"
"6476";"21736";"2"
"6476";"21201";"12"
"6476";"22470";"3"
"6476";"7539";"23"
"6476";"13715";"3"
"6476";"29719";"2"
"6476";"21675";"31"
"6476";"20750";"11"
"6476";"7930";"24"
"6476";"15254";"2"
"6476";"16619";"1"
"6476";"24826";"13"
"6476";"27808";"3"
"6476";"27810";"30"
"6476";"30879";"1"
"6476";"31217";"18"
"6476";"21763";"3"
"6476";"22346";"15"
"6476";"23028";"12"
"6476";"5798";"2"
"6476";"30644";"17"
"6476";"30722";"18"
"6476";"33473";"24"
"6476";"33774";"11"
"6476";"18332";"29"
"6476";"8582";"13"
"6476";"7312";"2"
"6476";"10145";"5"
"6476";"31307";"24"
"6476";"30741";"18"
"6476";"31309";"25"
"6476";"29707";"23"
"6476";"20090";"23"
"6476";"25411";"3"
"6476";"31329";"1"
"6476";"31301";"15"
"6476";"28289";"6"
"6476";"27581";"12"
"6476";"28290";"2"
"6476";"32634";"21"
"6476";"6737";"8"
"6476";"20857";"23"
"6476";"19479";"9"
"6476";"25301";"3"
"6476";"3741";"9"
"6476";"21062";"31"
"6476";"22703";"1"
"6476";"31436";"17"
"6476";"19602";"3"
"6476";"25469";"2"
"6476";"29671";"5"
"6476";"29669";"1"
"6476";"22702";"8"
"6476";"27023";"14"
"6476";"29796";"9"
"6476";"23154";"10"
"6476";"30739";"1"
"6476";"29588";"5"
"6476";"21978";"8"
"6476";"24151";"3"
"6476";"21135";"3"
"6476";"19064";"1"
"6476";"18516";"11"
"6476";"17245";"23"
"6476";"26217";"10"
"6476";"26216";"15"
"6476";"19279";"3"
"6476";"24138";"28"
"6476";"16347";"22"
"6476";"26905";"17"
"6476";"30504";"11"
"6476";"32660";"3"
"6476";"20320";"14"
"6476";"18901";"2"
"6476";"13997";"1"
"6476";"25344";"12"
"6476";"2150";"25"
"6476";"30312";"18"
"6476";"30313";"2"
"6476";"11733";"1"
"6476";"33908";"3"
"6476";"33903";"18"
"6476";"34493";"1"
"6476";"33907";"14"
"7415";"35667";"5"
"6976";"31526";"14"
"6976";"29815";"2"
"6976";"32078";"5"
"6976";"31674";"23"
"6976";"25878";"17"
"6976";"25859";"15"
"6976";"13758";"5"
"6976";"16057";"9"
"6976";"32547";"31"
"8087";"20439";"2"
"6976";"32059";"1"
"6976";"33246";"19"
"6976";"30984";"29"
"6976";"16089";"14"
"6976";"30190";"25"
"6976";"28662";"13"
"6976";"1621";"11"
"6976";"32166";"19"
"6976";"25227";"15"
"6976";"30908";"5"
"6976";"1009";"10"
"6976";"27276";"17"
"6976";"33591";"12"
"6976";"31866";"19"
"8087";"32620";"17"
"6976";"8923";"1"
"7633";"14128";"32"
"7633";"17319";"32"
"7633";"24051";"32"
"7633";"24161";"32"
"7633";"28109";"32"
"7633";"29093";"32"
"7633";"31406";"32"
"7633";"32877";"32"
"7633";"35083";"32"
"7633";"35542";"32"
"7398";"35234";"31"
"7398";"30930";"14"
"7398";"35660";"2"
"7398";"34987";"5"
"7398";"34976";"31"
"7398";"23588";"9"
"7398";"27794";"3"
"7398";"33417";"14"
"7398";"33099";"2"
"7398";"22357";"23"
"7398";"34275";"30"
"7398";"27080";"23"
"7398";"22993";"22"
"7398";"34286";"14"
"7398";"25665";"1"
"7398";"35520";"2"
"7648";"9672";"9"
"7648";"10690";"12"
"7648";"17198";"1"
"7648";"18355";"30"
"7648";"20768";"5"
"7648";"23381";"7"
"7648";"23959";"5"
"8087";"37177";"31"
"7648";"31581";"9"
"7648";"33773";"1"
"7648";"33873";"4"
"7648";"34015";"29"
"7648";"34274";"10"
"8087";"31260";"5"
"7648";"35547";"11"
"7648";"35550";"14"
"7225";"30594";"1"
"7225";"31364";"1"
"7225";"31365";"7"
"7225";"33499";"30"
"7225";"30425";"30"
"7225";"31450";"29"
"7225";"26889";"30"
"7225";"26890";"1"
"7225";"23159";"1"
"7225";"28834";"30"
"7225";"34082";"1"
"7225";"25704";"1"
"7225";"30823";"29"
"7225";"30466";"1"
"7225";"35479";"30"
"7225";"31701";"30"
"7225";"30639";"30"
"7225";"34081";"1"
"7225";"34437";"1"
"8087";"13992";"9"
"8087";"5798";"20"
"8087";"32603";"15"
"8087";"31655";"2"
"8087";"30814";"10"
"8087";"25769";"1"
"8087";"25768";"9"
"7219";"1814";"13"
"7219";"27139";"13"
"7219";"22460";"23"
"7219";"4310";"23"
"7219";"21342";"7"
"7219";"32265";"8"
"7219";"23576";"29"
"7219";"29774";"21"
"7219";"31868";"30"
"7219";"28371";"8"
"7219";"34179";"28"
"7219";"28715";"2"
"7219";"29970";"4"
"7617";"22046";"18"
"7617";"25258";"18"
"7617";"25747";"8"
"7617";"29656";"1"
"7617";"29836";"19"
"7617";"31634";"12"
"7617";"32576";"3"
"7617";"33250";"13"
"7617";"33251";"24"
"7617";"34389";"11"
"7617";"34396";"13"
"7617";"34424";"1"
"7617";"34701";"19"
"7617";"35332";"31"
"7617";"35500";"4"
"7416";"32380";"1"
"7416";"31511";"24"
"7416";"29300";"2"
"7416";"28904";"11"
"7416";"28903";"7"
"7416";"28229";"20"
"7416";"27871";"28"
"7416";"27613";"1"
"7416";"20558";"2"
"7416";"16932";"15"
"7416";"10434";"28"
"7416";"5290";"13"
"7620";"35575";"13"
"7620";"33272";"21"
"7620";"32831";"4"
"7620";"32745";"14"
"7620";"31348";"25"
"7620";"31063";"20"
"7620";"30494";"15"
"7620";"30267";"25"
"7620";"30079";"17"
"7620";"29205";"11"
"7620";"29014";"24"
"7620";"27938";"19"
"7620";"24329";"7"
"7620";"23894";"14"
"7620";"23720";"20"
"7620";"22578";"29"
"7620";"19727";"4"
"7620";"19687";"9"
"7620";"18620";"9"
"7620";"6521";"7"
"7620";"4521";"7"
"7620";"103";"30"
"7563";"8734";"18"
"7563";"10634";"11"
"7563";"17992";"2"
"7563";"22978";"4"
"7563";"27681";"24"
"7563";"28040";"13"
"7563";"28417";"4"
"7563";"28629";"5"
"7563";"31289";"3"
"7563";"32518";"11"
"7563";"32797";"24"
"7563";"33766";"2"
"7563";"33858";"28"
"7563";"33880";"11"
"7563";"34145";"9"
"7563";"34460";"15"
"7219";"30546";"19"
"7563";"35257";"4"
"7563";"35486";"3"
"7563";"35645";"12"
"7563";"35680";"1"
"7563";"8994";"12"
"7563";"31385";"12"
"7410";"34231";"3"
"7410";"34237";"13"
"7410";"34240";"11"
"7410";"34247";"25"
"7410";"34252";"2"
"7410";"34369";"14"
"7271";"35185";"5"
"7271";"35634";"5"
"7271";"34195";"10"
"7271";"16185";"18"
"7271";"35598";"2"
"7271";"28997";"3"
"7271";"26498";"22"
"7271";"30226";"1"
"7271";"35567";"16"
"7271";"34640";"10"
"7271";"15384";"21"
"7271";"21511";"8"
"7271";"35671";"2"
"7271";"18390";"18"
"7271";"10904";"21"
"7271";"31639";"2"
"7271";"26075";"2"
"7271";"25238";"14"
"7271";"9244";"18"
"7271";"30384";"4"
"7271";"16802";"11"
"7271";"28919";"6"
"7292";"30957";"29"
"7292";"35158";"9"
"7292";"27869";"28"
"7292";"35408";"20"
"7292";"19409";"9"
"7292";"32210";"17"
"7292";"35317";"13"
"7292";"35405";"9"
"7292";"27174";"23"
"7292";"32178";"9"
"7292";"29216";"8"
"7292";"23292";"28"
"7292";"26414";"3"
"7292";"26949";"3"
"7292";"35512";"19"
"7292";"7015";"6"
"7292";"25545";"24"
"7292";"27089";"13"
"7292";"21819";"8"
"7292";"25777";"10"
"7516";"21960";"3"
"7531";"33071";"15"
"7531";"8243";"4"
"7673";"20267";"19"
"7673";"21112";"2"
"7673";"24874";"2"
"7673";"24875";"23"
"7673";"24876";"13"
"7673";"24887";"28"
"7673";"26467";"1"
"7673";"27247";"4"
"7673";"27715";"7"
"7673";"30320";"2"
"7673";"30322";"8"
"7673";"30833";"23"
"7673";"32525";"15"
"7673";"35659";"18"
"7616";"1132";"25"
"7616";"21423";"21"
"7616";"21836";"3"
"7616";"27589";"13"
"7616";"31885";"2"
"7616";"31960";"19"
"7616";"17129";"7"
"7616";"31759";"11"
"7616";"32175";"23"
"7616";"32252";"6"
"7616";"32253";"3"
"7616";"33948";"4"
"7616";"34159";"2"
"7616";"34559";"18"
"7616";"34830";"11"
"7616";"35599";"8"
"7616";"33414";"14"
"7564";"23447";"23"
"7564";"21487";"23"
"7564";"26605";"13"
"7564";"24004";"19"
"7564";"32210";"12"
"7564";"21118";"11"
"7564";"12496";"23"
"7564";"15578";"11"
"7564";"32506";"2"
"7564";"33762";"14"
"7564";"11801";"9"
"7564";"22126";"3"
"7564";"33129";"15"
"7564";"34735";"19"
"7564";"14616";"12"
"7564";"28031";"14"
"7564";"35247";"4"
"7564";"15293";"28"
"7564";"32504";"1"
"7564";"8964";"23"
"7564";"27174";"23"
"7564";"35244";"11"
"7405";"25645";"13"
"7405";"25642";"24"
"7405";"18723";"17"
"7405";"32430";"11"
"7405";"21467";"14"
"7405";"26028";"15"
"7405";"18724";"20"
"7405";"7422";"8"
"7405";"11541";"20"
"6957";"28814";"12"
"6957";"28813";"9"
"6957";"21419";"3"
"6957";"21803";"8"
"6957";"31686";"3"
"6957";"25769";"5"
"6957";"25768";"15"
"6957";"16091";"17"
"6957";"31721";"4"
"6957";"25457";"14"
"6957";"33157";"9"
"6957";"16538";"15"
"6957";"16320";"21"
"6957";"31653";"2"
"6957";"32603";"15"
"6957";"20999";"11"
"6957";"13417";"12"
"6957";"13785";"9"
"6957";"25850";"29"
"6957";"28790";"23"
"6957";"30813";"29"
"6957";"31722";"16"
"6957";"20447";"11"
"6957";"30993";"1"
"6957";"30792";"16"
"6957";"23453";"6"
"6957";"34375";"1"
"6957";"29831";"9"
"6957";"32502";"30"
"6957";"32503";"1"
"6957";"21537";"25"
"6957";"30392";"31"
"7219";"29825";"14"
"7438";"29736";"4"
"7438";"28292";"25"
"7438";"7375";"20"
"7438";"25299";"21"
"7438";"31370";"21"
"7438";"27686";"30"
"7438";"30178";"29"
"7438";"6123";"9"
"7438";"5269";"2"
"7438";"25301";"6"
"7438";"30021";"1"
"7438";"33997";"19"
"7438";"22064";"17"
"7438";"33760";"18"
"7438";"10665";"2"
"7438";"129";"16"
"7438";"7374";"17"
"7438";"5271";"3"
"7438";"35708";"18"
"7438";"24134";"14"
"7438";"140";"24"
"7438";"7357";"4"
"7438";"1524";"2"
"7438";"128";"19"
"7681";"28534";"3"
"7681";"9884";"4"
"7681";"4789";"1"
"7681";"1315";"5"
"7681";"24872";"8"
"7681";"25050";"13"
"7465";"1814";"13"
"7465";"32956";"13"
"7465";"24677";"4"
"7465";"29229";"23"
"7465";"4310";"23"
"7465";"31868";"4"
"7465";"28371";"8"
"7465";"28093";"15"
"7465";"22697";"17"
"7219";"23577";"11"
"7465";"29825";"17"
"7465";"29970";"14"
"7465";"28285";"5"
"7465";"31642";"21"
"7465";"35717";"5"
"7531";"35537";"5"
"7531";"35505";"12"
"7531";"33059";"20"
"7531";"33445";"3"
"7531";"32973";"1"
"7531";"35539";"15"
"7531";"33646";"31"
"7252";"33209";"11"
"7252";"23067";"17"
"7252";"31035";"18"
"7252";"18753";"23"
"7252";"14126";"25"
"7601";"10989";"1"
"7601";"18367";"20"
"7601";"18004";"20"
"7601";"26331";"18"
"7601";"26561";"10"
"7601";"5863";"25"
"7601";"8951";"5"
"7601";"445";"18"
"7601";"20342";"1"
"7601";"19848";"23"
"7601";"13652";"7"
"7601";"20151";"20"
"7601";"18915";"17"
"7601";"22651";"5"
"7601";"8441";"28"
"7601";"32427";"1"
"7601";"6226";"1"
"7601";"7037";"3"
"7601";"15095";"1"
"7601";"27071";"6"
"7601";"32443";"8"
"7601";"25044";"1"
"7601";"32441";"8"
"7601";"18283";"3"
"7601";"24516";"1"
"7601";"28974";"13"
"7601";"15325";"3"
"7601";"7729";"31"
"7601";"32411";"8"
"7601";"13462";"23"
"7601";"54";"1"
"7601";"24212";"13"
"7601";"13249";"14"
"7601";"8442";"13"
"7601";"17836";"13"
"7601";"24213";"25"
"7601";"32445";"24"
"7601";"8243";"8"
"7601";"35191";"4"
"7601";"32204";"8"
"7601";"35540";"10"
"7601";"26098";"22"
"7601";"32379";"13"
"7601";"32670";"23"
"7601";"32691";"5"
"7601";"3981";"6"
"7601";"31898";"1"
